source_image,status,reconstruction_path,dorsal_score,view_ok,equation,a,b,c,d,m1,q1,m2,q2,kx,h1,k1,r1,h2,k2,r2,detail_mean
nhmuk_2446115910.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446115910_math.png,0.777293,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",6.892762,6.752167,4.980997,2.344185,-0.437158,-0.040922,0.459653,-0.035861,-0.000095,-0.358594,-0.001687,0.426284,0.358594,0.001687,0.424035,0.067217
nhmuk_2446115924.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446115924_math.png,0.797082,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",6.757788,6.823185,5.193320,2.192728,-0.458754,-0.038365,0.448290,-0.040720,0.000967,-0.360654,0.000785,0.424125,0.360654,-0.000785,0.425171,0.043591
nhmuk_2446115935.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446115935_math.png,0.772902,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",6.510614,6.693748,4.832243,2.346337,-0.498302,-0.043025,0.469000,-0.049618,-0.000839,-0.361831,0.002198,0.420170,0.361831,-0.002198,0.423100,0.065777
nhmuk_2446115945.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446115945_math.png,0.777260,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",7.086299,6.870200,5.045637,2.429910,-0.406192,-0.036673,0.440768,-0.028893,0.000228,-0.357839,-0.002593,0.429381,0.357839,0.002593,0.425923,0.076596
nhmuk_2446115948.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446115948_math.png,0.780271,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",6.569800,6.665033,5.058636,2.268769,-0.488832,-0.044059,0.473595,-0.047487,0.000293,-0.360952,0.001143,0.421117,0.360952,-0.001143,0.422641,0.046367
nhmuk_2446115952.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446115952_math.png,0.805251,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",6.625368,6.661154,5.078880,2.210081,-0.479941,-0.044198,0.474215,-0.045487,0.000394,-0.360358,0.000429,0.422006,0.360358,-0.000429,0.422578,0.042363
nhmuk_2446115957.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446115957_math.png,0.825855,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",6.465639,6.551067,4.990823,2.279819,-0.505498,-0.048162,0.491829,-0.051237,-0.000046,-0.360854,0.001025,0.419450,0.360854,-0.001025,0.420817,0.050497
nhmuk_2446115966.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446115966_math.png,0.804882,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",7.245398,7.043218,5.121080,2.370867,-0.380736,-0.030444,0.413085,-0.023166,0.000605,-0.357978,-0.002426,0.431926,0.357978,0.002426,0.428691,0.070818
nhmuk_2446115972.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446115972_math.png,0.793739,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",6.385720,6.453645,4.921149,2.305649,-0.518285,-0.051669,0.507417,-0.054114,-0.000394,-0.360679,0.000815,0.418172,0.360679,-0.000815,0.419258,0.051706
nhmuk_2446115978.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446115978_math.png,0.759130,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",7.164842,6.948563,5.081089,2.409407,-0.393625,-0.033852,0.428230,-0.026066,0.000405,-0.357837,-0.002595,0.430637,0.357837,0.002595,0.427177,0.071760
nhmuk_2446115980.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446115980_math.png,0.744110,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",6.505865,6.637329,5.056331,2.276476,-0.499062,-0.045056,0.478027,-0.049789,0.000282,-0.361315,0.001578,0.420094,0.361315,-0.001578,0.422197,0.046327
nhmuk_2446115982.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446115982_math.png,0.782020,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",6.671150,6.792227,5.167836,2.215492,-0.472616,-0.039480,0.453244,-0.043839,0.000839,-0.361211,0.001453,0.422738,0.361211,-0.001453,0.424676,0.051801
nhmuk_2446115983.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446115983_math.png,0.807979,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",7.041432,6.842329,5.019147,2.447004,-0.413371,-0.037676,0.445227,-0.030508,0.000096,-0.358009,-0.002389,0.428663,0.358009,0.002389,0.425477,0.069464
nhmuk_2446312213.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446312213_math.png,0.771286,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",7.463429,7.420420,5.605046,2.114561,-0.345851,-0.016865,0.352733,-0.015317,0.003025,-0.359570,-0.000516,0.435415,0.359570,0.000516,0.434727,0.048262
nhmuk_2446312225.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446312225_math.png,0.805283,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",6.840849,6.920836,5.171340,2.195765,-0.445464,-0.034850,0.432666,-0.037729,0.000857,-0.360800,0.000960,0.425454,0.360800,-0.000960,0.426733,0.041918
nhmuk_2446312254.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446312254_math.png,0.817453,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",6.866797,6.935804,5.174352,2.177141,-0.441313,-0.034311,0.430271,-0.036795,0.000872,-0.360690,0.000828,0.425869,0.360690,-0.000828,0.426973,0.043861
nhmuk_2446312268.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446312268_math.png,0.808476,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",7.021174,7.080844,5.317831,2.128555,-0.416612,-0.029090,0.407065,-0.031238,0.001589,-0.360597,0.000716,0.428339,0.360597,-0.000716,0.429294,0.044140
nhmuk_2446312275.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446312275_math.png,0.844866,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",6.745208,6.738965,5.097913,2.217051,-0.460767,-0.041397,0.461766,-0.041173,0.000490,-0.359938,-0.000075,0.423923,0.359938,0.000075,0.423823,0.049501
nhmuk_2446312286.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446312286_math.png,0.799375,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",7.094701,7.075211,5.296540,2.126114,-0.404848,-0.029292,0.407966,-0.028591,0.001483,-0.359805,-0.000234,0.429515,0.359805,0.000234,0.429203,0.065964
nhmuk_2446312289.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446312289_math.png,0.857283,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",6.730728,6.749969,5.115768,2.172015,-0.463084,-0.041001,0.460005,-0.041694,0.000579,-0.360192,0.000231,0.423692,0.360192,-0.000231,0.424000,0.047879
nhmuk_2446312297.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446312297_math.png,0.853439,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",7.040551,7.058215,5.348650,2.112459,-0.413512,-0.029904,0.410686,-0.030540,0.001743,-0.360177,0.000212,0.428649,0.360177,-0.000212,0.428931,0.039225
nhmuk_2446312309.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446312309_math.png,0.780169,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",7.179189,7.176841,5.370900,2.089717,-0.391330,-0.025634,0.391705,-0.025549,0.001855,-0.359977,-0.000028,0.430867,0.359977,0.000028,0.430829,0.054481
nhmuk_2446312350.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446312350_math.png,0.805996,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",6.987911,7.050978,5.252064,2.207781,-0.421934,-0.030165,0.411843,-0.032435,0.001260,-0.360631,0.000757,0.427807,0.360631,-0.000757,0.428816,0.040555
nhmuk_2446312403.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446312403_math.png,0.792186,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",6.882579,6.891397,5.254975,2.105339,-0.438787,-0.035910,0.437376,-0.036227,0.001275,-0.360088,0.000106,0.426121,0.360088,-0.000106,0.426262,0.039380
nhmuk_2446312411.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446312411_math.png,0.801383,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",7.135619,7.162182,5.437510,2.081250,-0.398301,-0.026161,0.394051,-0.027118,0.002188,-0.360266,0.000319,0.430170,0.360266,-0.000319,0.430595,0.033533
nhmuk_2446312416.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446312416_math.png,0.829745,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",6.772748,6.862234,5.122509,2.201099,-0.456360,-0.036960,0.442043,-0.040181,0.000613,-0.360895,0.001074,0.424364,0.360895,-0.001074,0.425796,0.055582
nhmuk_2446312425.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446312425_math.png,0.822619,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",6.896402,6.905616,5.243828,2.139797,-0.436576,-0.035398,0.435101,-0.035730,0.001219,-0.360092,0.000111,0.426342,0.360092,-0.000111,0.426490,0.039659
nhmuk_2446312458.jpg,saved,museum_butterfly_dorsal/mathequations_shape_fill/reconstructions/nhmuk_2446312458_math.png,0.837288,1,"L1:y=m1*x+q1; L2:y=m2*x+q2; L3:x=kx; C1:(x-h1)^2+(y-k1)^2=r1^2; C2:(x-h2)^2+(y-k2)^2=r2^2; E_i=((x-cx_i)^2/a_i^2)+((y-cy_i)^2/b_i^2); Q=sin(a*x+b*y+2*pi*D)+cos((a+b)*r-c*theta)+0.55*sin((c+phi)*3*x*y+d*D)+0.95*exp(-18*min(|L1|,|L2|,|L3|))+1.10*exp(-30*min(|C1|,|C2|))+sum(exp(-40*|E_i-1|))",6.747633,6.835405,5.101544,2.157528,-0.460379,-0.037925,0.446335,-0.041085,0.000508,-0.360878,0.001053,0.423962,0.360878,-0.001053,0.425366,0.041562
